"","varname","term","AICcdiff","modname","estimate","std.error","df","t.value","p.value","sigma","logLik","BIC","deviance","R2m","R2c","nfix","nparam","modname2","modelformula","randompart","valuecol","var0","var1","var2","var3","varint1","varint2","varint3","nobs","AICc","modname3"
"15","Ca","hydro",1.60000000000002,"Ca_SWE_May_snotel+hydro+graywacke",-1.3,1.2,18,-1.086,0.29,1.035,-301.8,634.5,603.5,0.1984,0.9331,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + graywacke","~1 | park_site","value","","","2","","","","",175,611.7,"vari1vari2vari3"
"16","Ca","SWE",1.60000000000002,"Ca_SWE_May_snotel+hydro+graywacke",-0.007,0.0014,153,-4.836,3.2e-06,1.035,-301.8,634.5,603.5,0.1984,0.9331,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + graywacke","~1 | park_site","value","","","","3","","","",175,611.7,"vari1vari2vari3"
"17","Ca","(Intercept)",1.69999999999993,"Ca_ice_out_doy+hydro",12,2.9,153,4,9.8e-05,1.031,-302.8,631.5,605.7,0.08663,0.9345,3,3,"vari1+vari2","value_formodel ~ ice_out_doy + hydro","~1 | park_site","value","0","","","","","","",175,611.8,"vari1vari2"
"18","Ca","hydro",1.69999999999993,"Ca_ice_out_doy+hydro",-1.6,1.2,19,-1.31,0.21,1.031,-302.8,631.5,605.7,0.08663,0.9345,3,3,"vari1+vari2","value_formodel ~ ice_out_doy + hydro","~1 | park_site","value","","1","","","","","",175,611.8,"vari1vari2"
"19","Ca","iceout_doy",1.69999999999993,"Ca_ice_out_doy+hydro",-0.014,0.0028,153,-4.922,2.2e-06,1.031,-302.8,631.5,605.7,0.08663,0.9345,3,3,"vari1+vari2","value_formodel ~ ice_out_doy + hydro","~1 | park_site","value","","","2","","","","",175,611.8,"vari1vari2"
"20","Ca","(Intercept)",1.69999999999993,"Ca_hydro+ice_out_doy",12,2.9,153,4,9.8e-05,1.031,-302.8,631.5,605.7,0.08663,0.9345,3,3,"vari1+vari2","value_formodel ~ hydro + ice_out_doy","~1 | park_site","value","0","","","","","","",175,611.8,"vari1vari2"
"21","Ca","hydro",1.69999999999993,"Ca_hydro+ice_out_doy",-1.6,1.2,19,-1.31,0.21,1.031,-302.8,631.5,605.7,0.08663,0.9345,3,3,"vari1+vari2","value_formodel ~ hydro + ice_out_doy","~1 | park_site","value","","1","","","","","",175,611.8,"vari1vari2"
"22","Ca","iceout_doy",1.69999999999993,"Ca_hydro+ice_out_doy",-0.014,0.0028,153,-4.922,2.2e-06,1.031,-302.8,631.5,605.7,0.08663,0.9345,3,3,"vari1+vari2","value_formodel ~ hydro + ice_out_doy","~1 | park_site","value","","","2","","","","",175,611.8,"vari1vari2"
"23","Ca","(Intercept)",1.79999999999995,"Ca_SWE_May_snotel",6.4,0.87,153,7.407,8.1e-12,1.035,-303.9,628.5,607.8,0.01471,0.9322,2,2,"vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",175,611.9,"vari1"
"24","Ca","SWE",1.79999999999995,"Ca_SWE_May_snotel",-0.007,0.0014,153,-4.877,2.7e-06,1.035,-303.9,628.5,607.8,0.01471,0.9322,2,2,"vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",175,611.9,"vari1"
"25","Ca","(Intercept)",2.10000000000002,"Ca_ice_out_doy+Volume_m3+graywacke",7.1,1.3,153,5.506,1.5e-07,1.031,-302,634.9,603.9,0.1498,0.9341,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + graywacke","~1 | park_site","value","0","","","","","","",175,612.2,"vari1vari2vari3"
"26","Ca","volume",2.10000000000002,"Ca_ice_out_doy+Volume_m3+graywacke",-6.2e-07,9.1e-06,18,-0.06782,0.95,1.031,-302,634.9,603.9,0.1498,0.9341,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + graywacke","~1 | park_site","value","","","","3","","","",175,612.2,"vari1vari2vari3"
"27","Ca","graywacke",2.10000000000002,"Ca_ice_out_doy+Volume_m3+graywacke",0.034,0.018,18,1.884,0.076,1.031,-302,634.9,603.9,0.1498,0.9341,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + graywacke","~1 | park_site","value","","1","","","","","",175,612.2,"vari1vari2vari3"
"28","Ca","iceout_doy",2.10000000000002,"Ca_ice_out_doy+Volume_m3+graywacke",-0.014,0.0029,153,-4.928,2.1e-06,1.031,-302,634.9,603.9,0.1498,0.9341,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + graywacke","~1 | park_site","value","","","2","","","","",175,612.2,"vari1vari2vari3"
"29","Ca","(Intercept)",2.19999999999993,"Ca_SWE_May_snotel+hydro",10,2.8,153,3.568,0.00048,1.035,-303.1,632,606.1,0.09157,0.9325,3,3,"vari1+vari2","value_formodel ~ SWE_May_snotel + hydro","~1 | park_site","value","0","","","","","","",175,612.3,"vari1vari2"
"30","Ca","hydro",2.19999999999993,"Ca_SWE_May_snotel+hydro",-1.6,1.2,19,-1.328,0.2,1.035,-303.1,632,606.1,0.09157,0.9325,3,3,"vari1+vari2","value_formodel ~ SWE_May_snotel + hydro","~1 | park_site","value","","1","","","","","",175,612.3,"vari1vari2"
"31","Ca","SWE",2.19999999999993,"Ca_SWE_May_snotel+hydro",-0.007,0.0014,153,-4.862,2.9e-06,1.035,-303.1,632,606.1,0.09157,0.9325,3,3,"vari1+vari2","value_formodel ~ SWE_May_snotel + hydro","~1 | park_site","value","","","2","","","","",175,612.3,"vari1vari2"
"32","Ca","(Intercept)",2.79999999999995,"Ca_SWE_May_snotel+Volume_m3+graywacke",5.5,1.2,153,4.661,6.8e-06,1.035,-302.3,635.7,604.7,0.1517,0.9328,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + graywacke","~1 | park_site","value","0","","","","","","",175,612.9,"vari1vari2vari3"
"33","Ca","volume",2.79999999999995,"Ca_SWE_May_snotel+Volume_m3+graywacke",5.3e-07,9.1e-06,18,0.05872,0.95,1.035,-302.3,635.7,604.7,0.1517,0.9328,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + graywacke","~1 | park_site","value","","","","3","","","",175,612.9,"vari1vari2vari3"
"34","Ca","graywacke",2.79999999999995,"Ca_SWE_May_snotel+Volume_m3+graywacke",0.032,0.018,18,1.786,0.091,1.035,-302.3,635.7,604.7,0.1517,0.9328,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + graywacke","~1 | park_site","value","","1","","","","","",175,612.9,"vari1vari2vari3"
"35","Ca","SWE",2.79999999999995,"Ca_SWE_May_snotel+Volume_m3+graywacke",-0.007,0.0014,153,-4.836,3.2e-06,1.035,-302.3,635.7,604.7,0.1517,0.9328,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + graywacke","~1 | park_site","value","","","2","","","","",175,612.9,"vari1vari2vari3"
"36","Ca","(Intercept)",3.29999999999995,"Ca_ice_out_doy+andesite",7.8,1.1,153,7.161,3.1e-11,1.031,-303.6,633,607.2,0.0192,0.9344,3,3,"vari1+vari2","value_formodel ~ ice_out_doy + andesite","~1 | park_site","value","0","","","","","","",175,613.4,"vari1vari2"
"37","Ca","iceout_doy",3.29999999999995,"Ca_ice_out_doy+andesite",-0.014,0.0028,153,-4.919,2.2e-06,1.031,-303.6,633,607.2,0.0192,0.9344,3,3,"vari1+vari2","value_formodel ~ ice_out_doy + andesite","~1 | park_site","value","","1","","","","","",175,613.4,"vari1vari2"
"38","Ca","andesite",3.29999999999995,"Ca_ice_out_doy+andesite",0.0078,0.023,19,0.3436,0.73,1.031,-303.6,633,607.2,0.0192,0.9344,3,3,"vari1+vari2","value_formodel ~ ice_out_doy + andesite","~1 | park_site","value","","","2","","","","",175,613.4,"vari1vari2"
"39","Ca","(Intercept)",3.29999999999995,"Ca_ice_out_doy+Volume_m3",7.8,1.3,153,5.917,2.1e-08,1.031,-303.6,633.1,607.3,0.01452,0.9343,3,3,"vari1+vari2","value_formodel ~ ice_out_doy + Volume_m3","~1 | park_site","value","0","","","","","","",175,613.4,"vari1vari2"
"40","Ca","iceout_doy",3.29999999999995,"Ca_ice_out_doy+Volume_m3",-0.014,0.0028,153,-4.926,2.2e-06,1.031,-303.6,633.1,607.3,0.01452,0.9343,3,3,"vari1+vari2","value_formodel ~ ice_out_doy + Volume_m3","~1 | park_site","value","","1","","","","","",175,613.4,"vari1vari2"
"41","Ca","volume",3.29999999999995,"Ca_ice_out_doy+Volume_m3",2.4e-06,9.7e-06,19,0.2524,0.8,1.031,-303.6,633.1,607.3,0.01452,0.9343,3,3,"vari1+vari2","value_formodel ~ ice_out_doy + Volume_m3","~1 | park_site","value","","","2","","","","",175,613.4,"vari1vari2"
"42","Ca","(Intercept)",3.29999999999995,"Ca_Volume_m3+ice_out_doy",7.8,1.3,153,5.917,2.1e-08,1.031,-303.6,633.1,607.3,0.01452,0.9343,3,3,"vari1+vari2","value_formodel ~ Volume_m3 + ice_out_doy","~1 | park_site","value","0","","","","","","",175,613.4,"vari1vari2"
"43","Ca","iceout_doy",3.29999999999995,"Ca_Volume_m3+ice_out_doy",-0.014,0.0028,153,-4.926,2.2e-06,1.031,-303.6,633.1,607.3,0.01452,0.9343,3,3,"vari1+vari2","value_formodel ~ Volume_m3 + ice_out_doy","~1 | park_site","value","","1","","","","","",175,613.4,"vari1vari2"
"44","Ca","volume",3.29999999999995,"Ca_Volume_m3+ice_out_doy",2.4e-06,9.7e-06,19,0.2524,0.8,1.031,-303.6,633.1,607.3,0.01452,0.9343,3,3,"vari1+vari2","value_formodel ~ Volume_m3 + ice_out_doy","~1 | park_site","value","","","2","","","","",175,613.4,"vari1vari2"
"45","Ca","(Intercept)",3.60000000000002,"Ca_SWE_May_snotel+andesite",6.2,0.96,153,6.503,1.1e-09,1.035,-303.8,633.4,607.6,0.02337,0.9319,3,3,"vari1+vari2","value_formodel ~ SWE_May_snotel + andesite","~1 | park_site","value","0","","","","","","",175,613.7,"vari1vari2"
"46","Ca","SWE",3.60000000000002,"Ca_SWE_May_snotel+andesite",-0.007,0.0014,153,-4.871,2.7e-06,1.035,-303.8,633.4,607.6,0.02337,0.9319,3,3,"vari1+vari2","value_formodel ~ SWE_May_snotel + andesite","~1 | park_site","value","","1","","","","","",175,613.7,"vari1vari2"
"47","Ca","andesite",3.60000000000002,"Ca_SWE_May_snotel+andesite",0.012,0.022,19,0.5318,0.6,1.035,-303.8,633.4,607.6,0.02337,0.9319,3,3,"vari1+vari2","value_formodel ~ SWE_May_snotel + andesite","~1 | park_site","value","","","2","","","","",175,613.7,"vari1vari2"
"48","Ca","(Intercept)",3.79999999999995,"Ca_SWE_May_snotel+Volume_m3",6.1,1.2,153,5.139,8.3e-07,1.035,-303.9,633.5,607.7,0.01782,0.932,3,3,"vari1+vari2","value_formodel ~ SWE_May_snotel + Volume_m3","~1 | park_site","value","0","","","","","","",175,613.9,"vari1vari2"
"49","Ca","SWE",3.79999999999995,"Ca_SWE_May_snotel+Volume_m3",-0.007,0.0014,153,-4.867,2.8e-06,1.035,-303.9,633.5,607.7,0.01782,0.932,3,3,"vari1+vari2","value_formodel ~ SWE_May_snotel + Volume_m3","~1 | park_site","value","","1","","","","","",175,613.9,"vari1vari2"
"50","Ca","volume",3.79999999999995,"Ca_SWE_May_snotel+Volume_m3",3.4e-06,9.5e-06,19,0.3579,0.72,1.035,-303.9,633.5,607.7,0.01782,0.932,3,3,"vari1+vari2","value_formodel ~ SWE_May_snotel + Volume_m3","~1 | park_site","value","","","2","","","","",175,613.9,"vari1vari2"
"51","Ca","(Intercept)",3.79999999999995,"Ca_ice_out_doy+hydro+andesite",11,3,153,3.756,0.00025,1.031,-302.8,636.6,605.7,0.08776,0.9346,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + andesite","~1 | park_site","value","0","","","","","","",175,613.9,"vari1vari2vari3"
"52","Ca","hydro",3.79999999999995,"Ca_ice_out_doy+hydro+andesite",-1.6,1.3,18,-1.261,0.22,1.031,-302.8,636.6,605.7,0.08776,0.9346,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + andesite","~1 | park_site","value","","1","","","","","",175,613.9,"vari1vari2vari3"
"53","Ca","iceout_doy",3.79999999999995,"Ca_ice_out_doy+hydro+andesite",-0.014,0.0029,153,-4.904,2.4e-06,1.031,-302.8,636.6,605.7,0.08776,0.9346,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + andesite","~1 | park_site","value","","","2","","","","",175,613.9,"vari1vari2vari3"
"54","Ca","andesite",3.79999999999995,"Ca_ice_out_doy+hydro+andesite",0.0024,0.022,18,0.1087,0.91,1.031,-302.8,636.6,605.7,0.08776,0.9346,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + andesite","~1 | park_site","value","","","","3","","","",175,613.9,"vari1vari2vari3"
"55","Ca","(Intercept)",3.79999999999995,"Ca_ice_out_doy+hydro+Volume_m3",11,3.1,153,3.639,0.00037,1.031,-302.8,636.6,605.7,0.08661,0.9345,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + Volume_m3","~1 | park_site","value","0","","","","","","",175,613.9,"vari1vari2vari3"
"56","Ca","hydro",3.79999999999995,"Ca_ice_out_doy+hydro+Volume_m3",-1.6,1.3,18,-1.281,0.22,1.031,-302.8,636.6,605.7,0.08661,0.9345,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + Volume_m3","~1 | park_site","value","","1","","","","","",175,613.9,"vari1vari2vari3"
"57","Ca","iceout_doy",3.79999999999995,"Ca_ice_out_doy+hydro+Volume_m3",-0.014,0.0029,153,-4.907,2.3e-06,1.031,-302.8,636.6,605.7,0.08661,0.9345,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + Volume_m3","~1 | park_site","value","","","2","","","","",175,613.9,"vari1vari2vari3"
"58","Ca","volume",3.79999999999995,"Ca_ice_out_doy+hydro+Volume_m3",5.8e-07,9.5e-06,18,0.06104,0.95,1.031,-302.8,636.6,605.7,0.08661,0.9345,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + Volume_m3","~1 | park_site","value","","","","3","","","",175,613.9,"vari1vari2vari3"
"59","Ca","(Intercept)",4.19999999999993,"Ca_SWE_May_snotel+hydro+andesite",9.7,2.9,153,3.294,0.0012,1.035,-303,637,606,0.09315,0.9323,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + andesite","~1 | park_site","value","0","","","","","","",175,614.3,"vari1vari2vari3"
"60","Ca","hydro",4.19999999999993,"Ca_SWE_May_snotel+hydro+andesite",-1.5,1.2,18,-1.245,0.23,1.035,-303,637,606,0.09315,0.9323,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + andesite","~1 | park_site","value","","1","","","","","",175,614.3,"vari1vari2vari3"
"61","Ca","SWE",4.19999999999993,"Ca_SWE_May_snotel+hydro+andesite",-0.007,0.0015,153,-4.852,3e-06,1.035,-303,637,606,0.09315,0.9323,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + andesite","~1 | park_site","value","","","2","","","","",175,614.3,"vari1vari2vari3"
"62","Ca","andesite",4.19999999999993,"Ca_SWE_May_snotel+hydro+andesite",0.0067,0.022,18,0.3023,0.77,1.035,-303,637,606,0.09315,0.9323,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + andesite","~1 | park_site","value","","","","3","","","",175,614.3,"vari1vari2vari3"
"63","Ca","(Intercept)",4.19999999999993,"Ca_SWE_May_snotel+hydro+Volume_m3",9.8,3.1,153,3.198,0.0017,1.035,-303,637.1,606.1,0.09104,0.9324,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + Volume_m3","~1 | park_site","value","0","","","","","","",175,614.3,"vari1vari2vari3"
"64","Ca","hydro",4.19999999999993,"Ca_SWE_May_snotel+hydro+Volume_m3",-1.6,1.2,18,-1.283,0.22,1.035,-303,637.1,606.1,0.09104,0.9324,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + Volume_m3","~1 | park_site","value","","1","","","","","",175,614.3,"vari1vari2vari3"
"65","Ca","SWE",4.19999999999993,"Ca_SWE_May_snotel+hydro+Volume_m3",-0.007,0.0015,153,-4.85,3e-06,1.035,-303,637.1,606.1,0.09104,0.9324,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + Volume_m3","~1 | park_site","value","","","2","","","","",175,614.3,"vari1vari2vari3"
"66","Ca","volume",4.19999999999993,"Ca_SWE_May_snotel+hydro+Volume_m3",1.6e-06,9.3e-06,18,0.1686,0.87,1.035,-303,637.1,606.1,0.09104,0.9324,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + Volume_m3","~1 | park_site","value","","","","3","","","",175,614.3,"vari1vari2vari3"
"67","Ca","(Intercept)",5.29999999999995,"Ca_ice_out_doy+Volume_m3+andesite",7.7,1.3,153,5.683,6.5e-08,1.031,-303.6,638.2,607.2,0.02081,0.9344,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + andesite","~1 | park_site","value","0","","","","","","",175,615.4,"vari1vari2vari3"
"68","Ca","iceout_doy",5.29999999999995,"Ca_ice_out_doy+Volume_m3+andesite",-0.014,0.0029,153,-4.904,2.4e-06,1.031,-303.6,638.2,607.2,0.02081,0.9344,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + andesite","~1 | park_site","value","","1","","","","","",175,615.4,"vari1vari2vari3"
"69","Ca","andesite",5.29999999999995,"Ca_ice_out_doy+Volume_m3+andesite",0.0072,0.023,18,0.309,0.76,1.031,-303.6,638.2,607.2,0.02081,0.9344,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + andesite","~1 | park_site","value","","","2","","","","",175,615.4,"vari1vari2vari3"
"70","Ca","volume",5.29999999999995,"Ca_ice_out_doy+Volume_m3+andesite",2e-06,9.8e-06,18,0.2036,0.84,1.031,-303.6,638.2,607.2,0.02081,0.9344,4,4,"vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + andesite","~1 | park_site","value","","","","3","","","",175,615.4,"vari1vari2vari3"
"71","Ca","(Intercept)",5.60000000000002,"Ca_SWE_May_snotel+Volume_m3+andesite",6,1.2,153,4.894,2.5e-06,1.035,-303.7,638.5,607.5,0.02474,0.9318,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + andesite","~1 | park_site","value","0","","","","","","",175,615.7,"vari1vari2vari3"
"72","Ca","SWE",5.60000000000002,"Ca_SWE_May_snotel+Volume_m3+andesite",-0.0071,0.0015,153,-4.86,2.9e-06,1.035,-303.7,638.5,607.5,0.02474,0.9318,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + andesite","~1 | park_site","value","","1","","","","","",175,615.7,"vari1vari2vari3"
"73","Ca","andesite",5.60000000000002,"Ca_SWE_May_snotel+Volume_m3+andesite",0.011,0.023,18,0.4834,0.63,1.035,-303.7,638.5,607.5,0.02474,0.9318,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + andesite","~1 | park_site","value","","","2","","","","",175,615.7,"vari1vari2vari3"
"74","Ca","volume",5.60000000000002,"Ca_SWE_May_snotel+Volume_m3+andesite",2.7e-06,9.6e-06,18,0.2833,0.78,1.035,-303.7,638.5,607.5,0.02474,0.9318,4,4,"vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + andesite","~1 | park_site","value","","","","3","","","",175,615.7,"vari1vari2vari3"
"75","Ca","(Intercept)",9.29999999999995,"Ca_days_since_iceout+graywacke",3.8,0.96,153,3.952,0.00012,1.06,-306.6,639.1,613.3,0.1401,0.9322,3,3,"vari1+vari2","value_formodel ~ days_since_iceout + graywacke","~1 | park_site","value","0","","","","","","",175,619.4,"vari1vari2"
"76","Ca","graywacke",9.29999999999995,"Ca_days_since_iceout+graywacke",0.034,0.018,19,1.872,0.077,1.06,-306.6,639.1,613.3,0.1401,0.9322,3,3,"vari1+vari2","value_formodel ~ days_since_iceout + graywacke","~1 | park_site","value","","1","","","","","",175,619.4,"vari1vari2"
"77","Ca","days_since_iceout",9.29999999999995,"Ca_days_since_iceout+graywacke",0.012,0.0031,153,3.765,0.00024,1.06,-306.6,639.1,613.3,0.1401,0.9322,3,3,"vari1+vari2","value_formodel ~ days_since_iceout + graywacke","~1 | park_site","value","","","2","","","","",175,619.4,"vari1vari2"
"78","Ca","(Intercept)",10.1999999999999,"Ca_days_since_iceout+hydro+graywacke",6.8,2.9,153,2.373,0.019,1.06,-306,643,612,0.1859,0.9323,4,4,"vari1+vari2+vari3","value_formodel ~ days_since_iceout + hydro + graywacke","~1 | park_site","value","0","","","","","","",175,620.3,"vari1vari2vari3"
"79","Ca","graywacke",10.1999999999999,"Ca_days_since_iceout+hydro+graywacke",0.03,0.018,18,1.688,0.11,1.06,-306,643,612,0.1859,0.9323,4,4,"vari1+vari2+vari3","value_formodel ~ days_since_iceout + hydro + graywacke","~1 | park_site","value","","1","","","","","",175,620.3,"vari1vari2vari3"
"80","Ca","hydro",10.1999999999999,"Ca_days_since_iceout+hydro+graywacke",-1.3,1.2,18,-1.11,0.28,1.06,-306,643,612,0.1859,0.9323,4,4,"vari1+vari2+vari3","value_formodel ~ days_since_iceout + hydro + graywacke","~1 | park_site","value","","","2","","","","",175,620.3,"vari1vari2vari3"
"81","Ca","days_since_iceout",10.1999999999999,"Ca_days_since_iceout+hydro+graywacke",0.012,0.0031,153,3.76,0.00024,1.06,-306,643,612,0.1859,0.9323,4,4,"vari1+vari2+vari3","value_formodel ~ days_since_iceout + hydro + graywacke","~1 | park_site","value","","","","3","","","",175,620.3,"vari1vari2vari3"
"82","Ca","(Intercept)",10.5,"Ca_days_since_iceout",4.8,0.88,153,5.404,2.4e-07,1.06,-308.3,637.2,616.6,0.006037,0.9323,2,2,"vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","0","","","","","","",175,620.6,"vari1"
"83","Ca","days_since_iceout",10.5,"Ca_days_since_iceout",0.012,0.0031,153,3.774,0.00023,1.06,-308.3,637.2,616.6,0.006037,0.9323,2,2,"vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","","1","","","","","",175,620.6,"vari1"
"84","Ca","(Intercept)",10.8,"Ca_days_since_iceout+hydro",8.5,2.9,153,2.948,0.0037,1.06,-307.4,640.6,614.8,0.08035,0.9322,3,3,"vari1+vari2","value_formodel ~ days_since_iceout + hydro","~1 | park_site","value","0","","","","","","",175,620.9,"vari1vari2"
"85","Ca","hydro",10.8,"Ca_days_since_iceout+hydro",-1.7,1.3,19,-1.354,0.19,1.06,-307.4,640.6,614.8,0.08035,0.9322,3,3,"vari1+vari2","value_formodel ~ days_since_iceout + hydro","~1 | park_site","value","","1","","","","","",175,620.9,"vari1vari2"
