"varname","term","estimate","std.error","df","t.value","p.value","sigma","logLik","BIC","deviance","R2m","R2c","nfix","nparam","modname","modname2","modelformula","randompart","valuecol","var0","var1","var2","var3","varint1","varint2","varint3","nobs","AICc","modname3","AICcdiff"
"DO","Watertemp",-0.17,0.036,110,-4.656,9.1e-06,1.782,-265.6,555.6,531.2,0.144,0.144,3,3,"DO_Watertemp+Chl","vari1+vari2","value_formodel ~ Watertemp + Chl","~1 | park_site","value","","1","","","","","",133,537.4,"vari1vari2",1.39999999999998
"DO","Chl",0.18,0.17,110,1.034,0.3,1.782,-265.6,555.6,531.2,0.144,0.144,3,3,"DO_Watertemp+Chl","vari1+vari2","value_formodel ~ Watertemp + Chl","~1 | park_site","value","","","2","","","","",133,537.4,"vari1vari2",1.39999999999998
"ice_out_doy","(Intercept)",170,6.7,156,25.63,8.7e-58,29.26,-851.9,1725,1704,0.03856,0.07742,2,2,"ice_out_doy_solar_dec","vari1","value_formodel ~ solar_dec","~1 | park_site","value","0","","","","","","",177,1708,"vari1",0
"ice_out_doy","solar_dec",0.044,0.019,19,2.308,0.032,29.26,-851.9,1725,1704,0.03856,0.07742,2,2,"ice_out_doy_solar_dec","vari1","value_formodel ~ solar_dec","~1 | park_site","value","","1","","","","","",177,1708,"vari1",0
"ice_out_doy","(Intercept)",170,6.8,156,25.51,1.6e-57,29.24,-851.5,1729,1703,0.04437,0.0784,3,3,"ice_out_doy_solar_dec+Volume_m3","vari1+vari2","value_formodel ~ solar_dec + Volume_m3","~1 | park_site","value","0","","","","","","",177,1709,"vari1vari2",1
"ice_out_doy","solar_dec",0.047,0.019,18,2.45,0.025,29.24,-851.5,1729,1703,0.04437,0.0784,3,3,"ice_out_doy_solar_dec+Volume_m3","vari1+vari2","value_formodel ~ solar_dec + Volume_m3","~1 | park_site","value","","1","","","","","",177,1709,"vari1vari2",1
"ice_out_doy","volume",-2.9e-05,3e-05,18,-0.9669,0.35,29.24,-851.5,1729,1703,0.04437,0.0784,3,3,"ice_out_doy_solar_dec+Volume_m3","vari1+vari2","value_formodel ~ solar_dec + Volume_m3","~1 | park_site","value","","","2","","","","",177,1709,"vari1vari2",1
"ice_out_doy","(Intercept)",160,18,156,9.077,4.6e-16,29.27,-851.6,1729,1703,0.04312,0.07706,3,3,"ice_out_doy_solar_dec+Elevation_m","vari1+vari2","value_formodel ~ solar_dec + Elevation_m","~1 | park_site","value","0","","","","","","",177,1709,"vari1vari2",1
"ice_out_doy","solar_dec",0.038,0.021,18,1.842,0.082,29.27,-851.6,1729,1703,0.04312,0.07706,3,3,"ice_out_doy_solar_dec+Elevation_m","vari1+vari2","value_formodel ~ solar_dec + Elevation_m","~1 | park_site","value","","1","","","","","",177,1709,"vari1vari2",1
"ice_out_doy","Elevation_m",0.0098,0.012,18,0.8155,0.43,29.27,-851.6,1729,1703,0.04312,0.07706,3,3,"ice_out_doy_solar_dec+Elevation_m","vari1+vari2","value_formodel ~ solar_dec + Elevation_m","~1 | park_site","value","","","2","","","","",177,1709,"vari1vari2",1
"K","(Intercept)",0.18,0.014,154,12.85,3.8e-26,0.0283,344.3,-662.8,-688.7,0.1846,0.7835,3,3,"K_SWE_May_snotel+graywacke","vari1+vari2","value_formodel ~ SWE_May_snotel + graywacke","~1 | park_site","value","0","","","","","","",176,-682.6,"vari1vari2",0
"K","graywacke",-0.00051,0.00024,19,-2.171,0.043,0.0283,344.3,-662.8,-688.7,0.1846,0.7835,3,3,"K_SWE_May_snotel+graywacke","vari1+vari2","value_formodel ~ SWE_May_snotel + graywacke","~1 | park_site","value","","1","","","","","",176,-682.6,"vari1vari2",0
"K","SWE",-0.00022,3.9e-05,154,-5.743,4.8e-08,0.0283,344.3,-662.8,-688.7,0.1846,0.7835,3,3,"K_SWE_May_snotel+graywacke","vari1+vari2","value_formodel ~ SWE_May_snotel + graywacke","~1 | park_site","value","","","2","","","","",176,-682.6,"vari1vari2",0
"log10Chl","(Intercept)",0.97,0.84,113,1.147,0.25,0.2941,-37.28,104,74.56,0.2491,0.4132,4,4,"log10Chl_TDN+solar_jas+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + solar_jas + Watertemp","~1 | park_site","value","0","","","","","","",136,82.86,"vari1vari2vari3",0
"log10Chl","TDN",4.5,1.1,113,4.276,4e-05,0.2941,-37.28,104,74.56,0.2491,0.4132,4,4,"log10Chl_TDN+solar_jas+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + solar_jas + Watertemp","~1 | park_site","value","","1","","","","","",136,82.86,"vari1vari2vari3",0
"log10Chl","solar_jas",-0.00038,0.00018,19,-2.135,0.046,0.2941,-37.28,104,74.56,0.2491,0.4132,4,4,"log10Chl_TDN+solar_jas+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + solar_jas + Watertemp","~1 | park_site","value","","","2","","","","",136,82.86,"vari1vari2vari3",0
"log10Chl","Watertemp",0.0094,0.0081,113,1.163,0.25,0.2941,-37.28,104,74.56,0.2491,0.4132,4,4,"log10Chl_TDN+solar_jas+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + solar_jas + Watertemp","~1 | park_site","value","","","","3","","","",136,82.86,"vari1vari2vari3",0
"log10Chl","(Intercept)",-0.8,0.11,112,-7.22,6.7e-11,0.2879,-38.08,105.6,76.16,0.1708,0.4349,4,4,"log10Chl_days_since_iceout+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ days_since_iceout + TDN + Watertemp","~1 | park_site","value","0","","","","","","",136,84.47,"vari1vari2vari3",1.61
"log10Chl","TDN",3.7,1.2,112,3.117,0.0023,0.2879,-38.08,105.6,76.16,0.1708,0.4349,4,4,"log10Chl_days_since_iceout+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ days_since_iceout + TDN + Watertemp","~1 | park_site","value","","1","","","","","",136,84.47,"vari1vari2vari3",1.61
"log10Chl","days_since_iceout",0.0017,0.0011,112,1.598,0.11,0.2879,-38.08,105.6,76.16,0.1708,0.4349,4,4,"log10Chl_days_since_iceout+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ days_since_iceout + TDN + Watertemp","~1 | park_site","value","","","2","","","","",136,84.47,"vari1vari2vari3",1.61
"log10Chl","Watertemp",0.0022,0.0085,112,0.258,0.8,0.2879,-38.08,105.6,76.16,0.1708,0.4349,4,4,"log10Chl_days_since_iceout+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ days_since_iceout + TDN + Watertemp","~1 | park_site","value","","","","3","","","",136,84.47,"vari1vari2vari3",1.61
"log10Clad","(Intercept)",0.1,0.3,102,0.3513,0.73,0.5753,-137.1,303.2,274.2,0.2613,0.7765,4,4,"log10Clad_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","0","","","","","","",125,282.5,"vari1vari2vari3",0
"log10Clad","Watertemp",0.096,0.019,102,5.07,1.8e-06,0.5753,-137.1,303.2,274.2,0.2613,0.7765,4,4,"log10Clad_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","1","","","","","",125,282.5,"vari1vari2vari3",0
"log10Clad","days_since_iceout",0.011,0.0023,102,5.013,2.3e-06,0.5753,-137.1,303.2,274.2,0.2613,0.7765,4,4,"log10Clad_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","","2","","","","",125,282.5,"vari1vari2vari3",0
"log10Clad","Chl",0.061,0.07,102,0.879,0.38,0.5753,-137.1,303.2,274.2,0.2613,0.7765,4,4,"log10Clad_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","","","3","","","",125,282.5,"vari1vari2vari3",0
"log10Clad","(Intercept)",3.1,0.69,102,4.457,2.1e-05,0.581,-137.7,304.4,275.4,0.2813,0.7723,4,4,"log10Clad_ice_out_doy+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Watertemp + Chl","~1 | park_site","value","0","","","","","","",125,283.7,"vari1vari2vari3",1.19999999999999
"log10Clad","iceout_doy",-0.011,0.0024,102,-4.82,5e-06,0.581,-137.7,304.4,275.4,0.2813,0.7723,4,4,"log10Clad_ice_out_doy+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Watertemp + Chl","~1 | park_site","value","","1","","","","","",125,283.7,"vari1vari2vari3",1.19999999999999
"log10Clad","Watertemp",0.077,0.022,102,3.544,6e-04,0.581,-137.7,304.4,275.4,0.2813,0.7723,4,4,"log10Clad_ice_out_doy+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Watertemp + Chl","~1 | park_site","value","","","2","","","","",125,283.7,"vari1vari2vari3",1.19999999999999
"log10Clad","Chl",0.061,0.071,102,0.8586,0.39,0.581,-137.7,304.4,275.4,0.2813,0.7723,4,4,"log10Clad_ice_out_doy+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Watertemp + Chl","~1 | park_site","value","","","","3","","","",125,283.7,"vari1vari2vari3",1.19999999999999
"log10Cope","(Intercept)",3.2,0.21,102,15.31,3.5e-28,0.4161,-95.72,220.5,191.4,0.08145,0.7112,4,4,"log10Cope_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","0","","","","","","",125,199.8,"vari1vari2vari3",0
"log10Cope","days_since_iceout",-0.0083,0.0016,102,-5.061,1.9e-06,0.4161,-95.72,220.5,191.4,0.08145,0.7112,4,4,"log10Cope_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","1","","","","","",125,199.8,"vari1vari2vari3",0
"log10Cope","Chl",0.062,0.051,102,1.225,0.22,0.4161,-95.72,220.5,191.4,0.08145,0.7112,4,4,"log10Cope_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","","2","","","","",125,199.8,"vari1vari2vari3",0
"log10Cope","Watertemp",0.013,0.014,102,0.9674,0.34,0.4161,-95.72,220.5,191.4,0.08145,0.7112,4,4,"log10Cope_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","","","3","","","",125,199.8,"vari1vari2vari3",0
"log10Rot","(Intercept)",1.1,0.48,101,2.368,0.02,0.8391,-180,388.9,360,0.1519,0.6772,4,4,"log10Rot_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","0","","","","","","",125,368.3,"vari1vari2vari3",0
"log10Rot","Watertemp",0.11,0.024,101,4.575,1.4e-05,0.8391,-180,388.9,360,0.1519,0.6772,4,4,"log10Rot_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","1","","","","","",125,368.3,"vari1vari2vari3",0
"log10Rot","Ca",0.053,0.059,101,0.8973,0.37,0.8391,-180,388.9,360,0.1519,0.6772,4,4,"log10Rot_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","","2","","","","",125,368.3,"vari1vari2vari3",0
"log10Rot","Chl",0.16,0.1,101,1.591,0.11,0.8391,-180,388.9,360,0.1519,0.6772,4,4,"log10Rot_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","","","3","","","",125,368.3,"vari1vari2vari3",0
"log10Rot","(Intercept)",1.3,0.39,103,3.367,0.0011,0.844,-181.2,386.6,362.4,0.1493,0.6587,3,3,"log10Rot_Watertemp+Chl","vari1+vari2","value_formodel ~ Watertemp + Chl","~1 | park_site","value","0","","","","","","",137,368.6,"vari1vari2",0.300000000000011
"log10Rot","Watertemp",0.12,0.024,103,4.873,4e-06,0.844,-181.2,386.6,362.4,0.1493,0.6587,3,3,"log10Rot_Watertemp+Chl","vari1+vari2","value_formodel ~ Watertemp + Chl","~1 | park_site","value","","1","","","","","",137,368.6,"vari1vari2",0.300000000000011
"log10Rot","Chl",0.17,0.1,103,1.702,0.092,0.844,-181.2,386.6,362.4,0.1493,0.6587,3,3,"log10Rot_Watertemp+Chl","vari1+vari2","value_formodel ~ Watertemp + Chl","~1 | park_site","value","","","2","","","","",137,368.6,"vari1vari2",0.300000000000011
"log10Rot","(Intercept)",2.6,0.97,102,2.708,0.0079,0.8316,-180.2,389.4,360.3,0.1369,0.6715,4,4,"log10Rot_ice_out_doy+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Watertemp + Chl","~1 | park_site","value","0","","","","","","",125,368.7,"vari1vari2vari3",0.399999999999977
"log10Rot","Chl",0.14,0.1,102,1.411,0.16,0.8316,-180.2,389.4,360.3,0.1369,0.6715,4,4,"log10Rot_ice_out_doy+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Watertemp + Chl","~1 | park_site","value","","","2","","","","",125,368.7,"vari1vari2vari3",0.399999999999977
"log10Rot","iceout_doy",-0.0049,0.0034,102,-1.446,0.15,0.8316,-180.2,389.4,360.3,0.1369,0.6715,4,4,"log10Rot_ice_out_doy+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Watertemp + Chl","~1 | park_site","value","","","","3","","","",125,368.7,"vari1vari2vari3",0.399999999999977
"log10Rot","Watertemp",0.087,0.031,102,2.859,0.0052,0.8316,-180.2,389.4,360.3,0.1369,0.6715,4,4,"log10Rot_ice_out_doy+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Watertemp + Chl","~1 | park_site","value","","1","","","","","",125,368.7,"vari1vari2vari3",0.399999999999977
"log10Rot","(Intercept)",1.4,0.4,102,3.407,0.00094,0.8326,-180.5,390.1,361.1,0.1301,0.6739,4,4,"log10Rot_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","0","","","","","","",125,369.4,"vari1vari2vari3",1.09999999999997
"log10Rot","Chl",0.15,0.1,102,1.464,0.15,0.8326,-180.5,390.1,361.1,0.1301,0.6739,4,4,"log10Rot_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","","2","","","","",125,369.4,"vari1vari2vari3",1.09999999999997
"log10Rot","days_since_iceout",0.0038,0.0033,102,1.176,0.24,0.8326,-180.5,390.1,361.1,0.1301,0.6739,4,4,"log10Rot_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","","","3","","","",125,369.4,"vari1vari2vari3",1.09999999999997
"log10Rot","Watertemp",0.1,0.027,102,3.694,0.00036,0.8326,-180.5,390.1,361.1,0.1301,0.6739,4,4,"log10Rot_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","1","","","","","",125,369.4,"vari1vari2vari3",1.09999999999997
"Mg","(Intercept)",0.6,0.079,154,7.564,3.3e-12,0.09546,118.7,-216.7,-237.4,0.01347,0.8979,2,2,"Mg_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",176,-233.3,"vari1",0
"Mg","iceout_doy",-0.0011,0.00026,154,-4.324,2.7e-05,0.09546,118.7,-216.7,-237.4,0.01347,0.8979,2,2,"Mg_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",176,-233.3,"vari1",0
"Mg","(Intercept)",0.86,0.21,154,4.035,8.6e-05,0.09546,119.5,-213.2,-239,0.0861,0.8984,3,3,"Mg_ice_out_doy+hydro","vari1+vari2","value_formodel ~ ice_out_doy + hydro","~1 | park_site","value","0","","","","","","",176,-232.9,"vari1vari2",0.400000000000006
"Mg","hydro",-0.12,0.09,19,-1.301,0.21,0.09546,119.5,-213.2,-239,0.0861,0.8984,3,3,"Mg_ice_out_doy+hydro","vari1+vari2","value_formodel ~ ice_out_doy + hydro","~1 | park_site","value","","1","","","","","",176,-232.9,"vari1vari2",0.400000000000006
"Mg","iceout_doy",-0.0011,0.00026,154,-4.307,2.9e-05,0.09546,119.5,-213.2,-239,0.0861,0.8984,3,3,"Mg_ice_out_doy+hydro","vari1+vari2","value_formodel ~ ice_out_doy + hydro","~1 | park_site","value","","","2","","","","",176,-232.9,"vari1vari2",0.400000000000006
"Mg","(Intercept)",0.86,0.21,154,4.035,8.6e-05,0.09546,119.5,-213.2,-239,0.0861,0.8984,3,3,"Mg_hydro+ice_out_doy","vari1+vari2","value_formodel ~ hydro + ice_out_doy","~1 | park_site","value","0","","","","","","",176,-232.9,"vari1vari2",0.400000000000006
"Mg","hydro",-0.12,0.09,19,-1.301,0.21,0.09546,119.5,-213.2,-239,0.0861,0.8984,3,3,"Mg_hydro+ice_out_doy","vari1+vari2","value_formodel ~ hydro + ice_out_doy","~1 | park_site","value","","1","","","","","",176,-232.9,"vari1vari2",0.400000000000006
"Mg","iceout_doy",-0.0011,0.00026,154,-4.307,2.9e-05,0.09546,119.5,-213.2,-239,0.0861,0.8984,3,3,"Mg_hydro+ice_out_doy","vari1+vari2","value_formodel ~ hydro + ice_out_doy","~1 | park_site","value","","","2","","","","",176,-232.9,"vari1vari2",0.400000000000006
"Mg","(Intercept)",0.59,0.085,154,6.869,1.5e-10,0.09546,118.8,-211.7,-237.5,0.02298,0.8982,3,3,"Mg_ice_out_doy+andesite","vari1+vari2","value_formodel ~ ice_out_doy + andesite","~1 | park_site","value","0","","","","","","",176,-231.4,"vari1vari2",1.90000000000001
"Mg","iceout_doy",-0.0011,0.00026,154,-4.299,3e-05,0.09546,118.8,-211.7,-237.5,0.02298,0.8982,3,3,"Mg_ice_out_doy+andesite","vari1+vari2","value_formodel ~ ice_out_doy + andesite","~1 | park_site","value","","1","","","","","",176,-231.4,"vari1vari2",1.90000000000001
"Mg","andesite",0.00065,0.0017,19,0.3912,0.7,0.09546,118.8,-211.7,-237.5,0.02298,0.8982,3,3,"Mg_ice_out_doy+andesite","vari1+vari2","value_formodel ~ ice_out_doy + andesite","~1 | park_site","value","","","2","","","","",176,-231.4,"vari1vari2",1.90000000000001
"Mg","(Intercept)",0.58,0.088,154,6.615,5.8e-10,0.09546,118.8,-211.6,-237.5,0.01889,0.8979,3,3,"Mg_ice_out_doy+graywacke","vari1+vari2","value_formodel ~ ice_out_doy + graywacke","~1 | park_site","value","0","","","","","","",176,-231.4,"vari1vari2",1.90000000000001
"Mg","iceout_doy",-0.0011,0.00026,154,-4.313,2.9e-05,0.09546,118.8,-211.6,-237.5,0.01889,0.8979,3,3,"Mg_ice_out_doy+graywacke","vari1+vari2","value_formodel ~ ice_out_doy + graywacke","~1 | park_site","value","","1","","","","","",176,-231.4,"vari1vari2",1.90000000000001
"Mg","graywacke",5e-04,0.0014,19,0.3592,0.72,0.09546,118.8,-211.6,-237.5,0.01889,0.8979,3,3,"Mg_ice_out_doy+graywacke","vari1+vari2","value_formodel ~ ice_out_doy + graywacke","~1 | park_site","value","","","2","","","","",176,-231.4,"vari1vari2",1.90000000000001
"Na","(Intercept)",0.89,0.077,154,11.5,1.7e-22,0.1535,44.68,-63.52,-89.37,0.1889,0.815,3,3,"Na_SWE_May_snotel+andesite","vari1+vari2","value_formodel ~ SWE_May_snotel + andesite","~1 | park_site","value","0","","","","","","",176,-83.23,"vari1vari2",0
"Na","andesite",0.0039,0.0017,19,2.298,0.033,0.1535,44.68,-63.52,-89.37,0.1889,0.815,3,3,"Na_SWE_May_snotel+andesite","vari1+vari2","value_formodel ~ SWE_May_snotel + andesite","~1 | park_site","value","","1","","","","","",176,-83.23,"vari1vari2",0
"Na","SWE",-0.0013,0.00021,154,-5.943,1.8e-08,0.1535,44.68,-63.52,-89.37,0.1889,0.815,3,3,"Na_SWE_May_snotel+andesite","vari1+vari2","value_formodel ~ SWE_May_snotel + andesite","~1 | park_site","value","","","2","","","","",176,-83.23,"vari1vari2",0
"Na","(Intercept)",1.2,0.11,154,11.11,2e-21,0.1541,44.59,-63.33,-89.19,0.182,0.8048,3,3,"Na_ice_out_doy+andesite","vari1+vari2","value_formodel ~ ice_out_doy + andesite","~1 | park_site","value","0","","","","","","",176,-83.05,"vari1vari2",0.180000000000007
"Na","andesite",0.0032,0.0017,19,1.914,0.071,0.1541,44.59,-63.33,-89.19,0.182,0.8048,3,3,"Na_ice_out_doy+andesite","vari1+vari2","value_formodel ~ ice_out_doy + andesite","~1 | park_site","value","","1","","","","","",176,-83.05,"vari1vari2",0.180000000000007
"Na","iceout_doy",-0.0025,0.00042,154,-5.918,2e-08,0.1541,44.59,-63.33,-89.19,0.182,0.8048,3,3,"Na_ice_out_doy+andesite","vari1+vari2","value_formodel ~ ice_out_doy + andesite","~1 | park_site","value","","","2","","","","",176,-83.05,"vari1vari2",0.180000000000007
"Na","(Intercept)",1.4,0.23,154,5.97,1.6e-08,0.1541,45.13,-59.23,-90.26,0.2167,0.8055,4,4,"Na_ice_out_doy+hydro+andesite","vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + andesite","~1 | park_site","value","0","","","","","","",176,-82.02,"vari1vari2vari3",1.21000000000001
"Na","hydro",-0.096,0.093,18,-1.035,0.31,0.1541,45.13,-59.23,-90.26,0.2167,0.8055,4,4,"Na_ice_out_doy+hydro+andesite","vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + andesite","~1 | park_site","value","","","","3","","","",176,-82.02,"vari1vari2vari3",1.21000000000001
"Na","andesite",0.0029,0.0017,18,1.724,0.1,0.1541,45.13,-59.23,-90.26,0.2167,0.8055,4,4,"Na_ice_out_doy+hydro+andesite","vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + andesite","~1 | park_site","value","","1","","","","","",176,-82.02,"vari1vari2vari3",1.21000000000001
"Na","iceout_doy",-0.0025,0.00042,154,-5.91,2.1e-08,0.1541,45.13,-59.23,-90.26,0.2167,0.8055,4,4,"Na_ice_out_doy+hydro+andesite","vari1+vari2+vari3","value_formodel ~ ice_out_doy + hydro + andesite","~1 | park_site","value","","","2","","","","",176,-82.02,"vari1vari2vari3",1.21000000000001
"Na","(Intercept)",1.1,0.23,154,4.772,4.2e-06,0.1535,45.11,-59.19,-90.21,0.2196,0.8163,4,4,"Na_SWE_May_snotel+hydro+andesite","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + andesite","~1 | park_site","value","0","","","","","","",176,-81.98,"vari1vari2vari3",1.25
"Na","hydro",-0.088,0.096,18,-0.9176,0.37,0.1535,45.11,-59.19,-90.21,0.2196,0.8163,4,4,"Na_SWE_May_snotel+hydro+andesite","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + andesite","~1 | park_site","value","","","","3","","","",176,-81.98,"vari1vari2vari3",1.25
"Na","andesite",0.0036,0.0017,18,2.119,0.048,0.1535,45.11,-59.19,-90.21,0.2196,0.8163,4,4,"Na_SWE_May_snotel+hydro+andesite","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + andesite","~1 | park_site","value","","1","","","","","",176,-81.98,"vari1vari2vari3",1.25
"Na","SWE",-0.0013,0.00021,154,-5.913,2.1e-08,0.1535,45.11,-59.19,-90.21,0.2196,0.8163,4,4,"Na_SWE_May_snotel+hydro+andesite","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + hydro + andesite","~1 | park_site","value","","","2","","","","",176,-81.98,"vari1vari2vari3",1.25
"Na","(Intercept)",0.84,0.095,154,8.862,1.8e-15,0.1535,45,-58.99,-90.01,0.1982,0.8127,4,4,"Na_SWE_May_snotel+Volume_m3+andesite","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + andesite","~1 | park_site","value","0","","","","","","",176,-81.78,"vari1vari2vari3",1.45
"Na","volume",5.7e-07,7.2e-07,18,0.7969,0.44,0.1535,45,-58.99,-90.01,0.1982,0.8127,4,4,"Na_SWE_May_snotel+Volume_m3+andesite","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + andesite","~1 | park_site","value","","","","3","","","",176,-81.78,"vari1vari2vari3",1.45
"Na","andesite",0.0037,0.0017,18,2.186,0.042,0.1535,45,-58.99,-90.01,0.1982,0.8127,4,4,"Na_SWE_May_snotel+Volume_m3+andesite","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + andesite","~1 | park_site","value","","1","","","","","",176,-81.78,"vari1vari2vari3",1.45
"Na","SWE",-0.0013,0.00021,154,-5.948,1.8e-08,0.1535,45,-58.99,-90.01,0.1982,0.8127,4,4,"Na_SWE_May_snotel+Volume_m3+andesite","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Volume_m3 + andesite","~1 | park_site","value","","","2","","","","",176,-81.78,"vari1vari2vari3",1.45
"Na","(Intercept)",1.2,0.1,154,11.97,9.2e-24,0.1542,42.87,-65.06,-85.74,0.04998,0.8008,2,2,"Na_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",176,-81.67,"vari1",1.56
"Na","iceout_doy",-0.0025,0.00042,154,-5.974,1.5e-08,0.1542,42.87,-65.06,-85.74,0.04998,0.8008,2,2,"Na_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",176,-81.67,"vari1",1.56
"Na","(Intercept)",1.1,0.12,154,9.493,4.1e-17,0.1541,44.79,-58.56,-89.58,0.1914,0.8043,4,4,"Na_ice_out_doy+Volume_m3+andesite","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + andesite","~1 | park_site","value","0","","","","","","",176,-81.35,"vari1vari2vari3",1.88000000000001
"Na","volume",4.4e-07,7.1e-07,18,0.6228,0.54,0.1541,44.79,-58.56,-89.58,0.1914,0.8043,4,4,"Na_ice_out_doy+Volume_m3+andesite","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + andesite","~1 | park_site","value","","","","3","","","",176,-81.35,"vari1vari2vari3",1.88000000000001
"Na","andesite",0.003,0.0017,18,1.815,0.086,0.1541,44.79,-58.56,-89.58,0.1914,0.8043,4,4,"Na_ice_out_doy+Volume_m3+andesite","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + andesite","~1 | park_site","value","","1","","","","","",176,-81.35,"vari1vari2vari3",1.88000000000001
"Na","iceout_doy",-0.0025,0.00042,154,-5.9,2.2e-08,0.1541,44.79,-58.56,-89.58,0.1914,0.8043,4,4,"Na_ice_out_doy+Volume_m3+andesite","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Volume_m3 + andesite","~1 | park_site","value","","","2","","","","",176,-81.35,"vari1vari2vari3",1.88000000000001
"pH","(Intercept)",7.7,0.14,143,54.86,6e-98,0.4765,-132.5,285.4,265,0.1388,0.5201,2,2,"pH_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",165,269.1,"vari1",0
"pH","SWE",-0.0037,0.00064,143,-5.72,6e-08,0.4765,-132.5,285.4,265,0.1388,0.5201,2,2,"pH_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",165,269.1,"vari1",0
